Address,Genesis Qty,Clawback Qty
osmo1s5xslj3nd4rc7msmerysrmf8tm7um4zeq82apl,1,0.879648
osmo1s6a7hwcvk2ehsn7xgvfdeaawav4jwdxl0az8a9,2,1.000563
osmo1s75kpsdutl2wj2gug63cpa7h74rqw4vyux8rkv,2,0.052821
osmo1s76974fczj0xn3e0luxx94h43705cpe8c0pdy4,1,1.0
osmo1s7j0y30n7ytr5hl0lh39dksdp5pq72vvvedsxu,6,1.8
osmo1s7jnk7t6yqzensdgpvkvkag022udk842dz4g3v,1,0.903537
osmo1s7nxav9fmfd0ssygpwjgcg8w9wngauhr70twgl,9,9.0
osmo1s8n824e5p5chavmq6j2se3npxyquvxttwlfdxz,1,1.0
osmo1sdf80g92at333j0r3hfh3ksuqgpg4f07v3ea34,7,6.783774
osmo1se02n5r4uv8fxzlp2edy9y9jpk6dmd3r68k8qr,2,2.085239
osmo1sejtwjc4tkdunekw5d86h9644qeyh87gclzkcf,1,1.0
osmo1sf3c52je20nlsjdv52e0z5lazhq0qfdwfahzfp,1,0.705338
osmo1sg8r7u5ddqkpha7qv52c6lu82ude88lyf2re46,1,4.95009
osmo1sg93ax5v54hmhefcnkfcal5saqk58q7v3mjq8u,1,0.133885
osmo1sj5m6kzt3aerq427l6pwpvfjlkfdll3jgd5hts,1,1.0
osmo1skv2quty6zavcqfrnq746ll2pmyvj273dlh97n,2,2.000001
osmo1smh4k0r2sxnntt5l7e0fzvr9fzlqp6xneq9s8g,4,1.433062
osmo1smrhd9c9rfafzuv30t5uakhlxah6dcg83uez5u,2,2.0
osmo1sn4hqp32vqv0calrydmgyt93yaxpml7jlrjyaf,1,1.0
osmo1snexgprgep5m29pvsr5m8q632yfyhn5npjqnkz,1,0.25
osmo1snfk76yqeg9gcsjnk6gxqzhf29xz7pzq3htq3v,2,1.586436
osmo1spktc4nyexjsg25c86400742cdeulexgcq4xr2,2,1.509758
osmo1spq8qzxns9asz64azsu2pt37pv8dqj4r63cxwz,2,1.902521
osmo1sq2uz0a4jxyz93vsl9fep0s6svtedwazywxy40,1,0.476887
osmo1sqty9xlvj9vxeaxe4gg6c7tmrmm6enyn4y29h6,1,0.827151
osmo1sqylq95gss5gr2mvf0ssezwqr88wqc4gn94fws,1,0.811907
osmo1srhzr4s6k3fqx2mzrfpwjz6ffy7t6j6xe9aefl,1,0.845014
osmo1ssanfu7czpyw64ypruj6aqmmw666qfkuwkh29f,3,3.000718
osmo1sukj38d7x2svpw0tklfl0f9xyqfl76jwwfqcws,1,0.904752
osmo1sv94kscrse7dxztfls3l6s2gl8ggafpghexxvv,1,0.813802
osmo1svd895fup5hqxlgttjrx428dswhlayh3yk5grk,1,1.223845
osmo1svgrg5gztq5a5643vr4wuy0q22gugeqnree6xl,6,4.0
osmo1svtvdxx60j9n9lrmhepv968smd7a7a6p399y2n,1,4.320354
osmo1swxrvqjycece2zg6475rhaz3k4mr3smfk02twr,1,1.0
osmo1sxsk5v09znwuhux2scueyspulyeypdnwlvdlan,1,0.586967
osmo1sxug4mcc8m9rpx2l3ygy4lpruk2khr5c5wcgv8,7,7.035189
osmo1synyl86cpvgdulaema06q0fpgyyl6dhfgjvcfk,2,5.0
osmo1szn9j05elq9jg5tayke5rmraj7gpw2j5mhzvsn,1,1.0
osmo1t0egutwqqjt0q3t3cphltlcad4xpsftxue072r,1,1.0
osmo1t2e08me8mw502cgsxfrgk8hp48saqheaw3g9jq,1,0.226772
osmo1t3nw4ppfset7u0f0ueau3fkwmc0dd9xm5q7rxs,2,2.0
osmo1t3r07cp8yqrj69ddcxz0rct94kq56nz905q6yr,1,0.466567
osmo1t43afeavcdrsc9gpyrxc03r5407awjenc905hd,1,1.0
osmo1t47fyg46afchqykm8stktfhayunp0axruwm7p6,1,0.845688
osmo1t4lq4fnl85250wg0kvzx5f0hjr8anymwvt3u95,1,1.0
osmo1t4ner6am0jdtz34tr3mezmck70t0dxclkaudva,1,0.922995
osmo1t5e7cqskl4jz92xusakcdfq9ldt4wmzjnqaunl,2,2.176038
osmo1t6vq6ud5p2me4jtfedv0qgnwepkyghpv98032q,1,0.455506
osmo1t76n8ehdg6503zjzuzdu9cdzle88dpkqwmengd,1,1.0
osmo1t8nx7am6832pqf7r6khhdn6wemvjwcul97956n,1,1.0
osmo1t95l7vvlhjj23wk5573ktvmkv0v7tr5z7fxu0v,7,4.743931
osmo1t96ds9s985cpwtyayykgez6qnrwec9cxramkvw,1,0.569232
osmo1ta3kpc5uwa358hul6nsqrhcegqj4qnm9s0hu43,1,1.0
osmo1taylhrc083qc4n69tj7z33v0df9ty7rpaw4fpu,1,1.000001
osmo1td4y8k23pqyjn7pyz99fhvyp0ghxdzwf5c4mss,2,1.419708
osmo1tepf8zcmsf98plnvraepeagrnvz37mf8uyplwa,1,1.0
osmo1tg35xn6jf3h65q40eaymqy45gwtu0rnfc0qlc6,1,0.223907
osmo1tgje6kmcyfxzc08qzvfpd0404npp963hypmgxp,1,0.074567
osmo1th2tyhtmxuj2mkkk56zlksu8fjdnx57pptjzu2,1,1.0
osmo1th5r9ln0w7mcfcf4dst20qq3spyqqametc0gv5,3,2.917659
osmo1th5sj8hqhqwsp0x2erd7w7lqngtnmggtg2xa3f,1,0.735765
osmo1thyr74ez4kaupm9m3qmv7tpm5h0xukmwucgwl7,2,2.0
osmo1tjy722hfsmcgke83knd4dlp6jvyycet73tjv79,3,0.057866
osmo1tl2p5pz70zjp4s60gr5he0cljwjezpmk8r43q4,1,0.754088
osmo1tl68p32cltwyr0ug6lghcdm2a47tsv9z5ht0zr,2,2.0
osmo1tm60k65drh9qesxv2u9lwxu8x5wpqtd7mgjf92,1,0.432347
osmo1tm8aa6r4w86v9ulphss6fg06cyvgeya4pxtzm6,1,0.191595
osmo1tmx9nwh2skfqenqetjhqeay0u2e0erlud3z4mr,1,1.0
osmo1tngrk6fdalfzff4k90uzyy88zfprg9vnnnqxpa,4,2.310257
osmo1tnyzm0wjj3rksnez650gzyxjmrvjn682xq2s6y,1,1.0
osmo1tpgtvvdffe5uu5mkkmtsckx6a5hplwxpgzgkmw,1,1.0
osmo1tqa7kt5vkzg3x5m64ky8x2lrv2uvlqmscuz8re,4,3.404919
osmo1tr3eyy9l480pxjk0ygudwpfus7j8pgdlemgx6w,1,0.85257
osmo1ttfytaf43nkytzp8hkfjfgjc693ky4t3f950va,5,5.0
osmo1tulnw68jdjjlp2sw3ncj6wj930md4cpzmdf2du,1,0.012271
osmo1tumrwcmgtz8sj7yvux457cwv95g4n4wzdl9ahy,1,1.0
osmo1tuy6z4e7s99uentrrq7gxx4tgdwnw62mxmzx8x,1,0.074123
osmo1tvmdhpatm60c80yk8wma3njhffsvhvs5x0jcnu,1,1.013206
osmo1tw906l88whkafmtsjasx6hy9lyw599n5e65ph9,1,1.0
osmo1twvgsd4p5l8s4er0uvnduwkn43yxm7n9laaqpd,1,0.802227
osmo1twy4k97hjlcqxr6s9srzyel2snuvnm50g9wtnq,2,2.0
osmo1tx0ctdxvv5f9gt26pmxte5asx368mkkg3c74w8,1,0.009465
osmo1txevx4j750yy5ae794y4akq0t9vxq2kywls56r,1,0.45
osmo1tyrmartuh6uajdgk0pw76n7qlvq9xr5v6rp8yy,1,0.910113
osmo1tz85hm9gnn9en9jhsh7tj2yzvtd7mx57428lld,1,1.0
osmo1tz8hh2ru2v2lpnhnhy0d68x5ndz5etd57q73tf,1,0.938109
osmo1u4qsps5jjr7ntqshwxjejzhzve25rpsu29gwfp,1,4.7e-05
osmo1u5ezv0vxptcs4fcmknvtaz39d4xakqy2wkp7ez,1,1.0
osmo1u6ddcsjueax884l3tfrs66497c7g86sk73xc4a,11,11.0
osmo1u8gqz4atzzpx5fy2tchl5lmn8sdmq3pyez7lvl,1,1.0
osmo1u8lw3r220hzhvdljfvllemyny3ztt0u4gvqkkt,1,1.0
osmo1u8xff6p6p4uunrpha6m7fskv6j5z49qhyeulty,2,2.85458
osmo1u97lkjqammjv2xxzwsxn5avrrhx0czudq3hane,1,1.0
osmo1u9a6s7vp44dw53vp0eurve0glnyt4hxtx0q7a7,1,1.037767
osmo1u9km39g442hyzpzpfnuu4ufuc4k8ummg3jduud,1,1.0
osmo1ua58fyeup9mfvpv3lgqj7s5kcx8urfhnmxpemq,1,0.161716
osmo1uamn4ktpmes2efdf6qfh78m5cedkfctg4sff60,4,0.457384
osmo1udpsgkgyutgsglauk9vk9rs03a3skc629nxqf9,6,6.0
osmo1ueu8x2dzttrg3m6jyqvgpa2nqc75vawnwmjljq,1,0.88565
osmo1ufwpz55k3r3de0m4v4448yqa2x6nk656unm582,1,1.0
osmo1ug4p9pyeqnfd2kvtvgl5ulu2h7k428syxtln40,1,1.018001
osmo1ugs6t3rsj9rq6c7clqwraunrur7nvqn3f5znpq,1,1.0
osmo1uh7p6e40zuxteddq7a9jh8fqe3xlysfhlq23se,1,0.027387
osmo1ulwgf9ly9kq2le5fgupvyd00wqym88xt68fcrv,2,2.0
osmo1um0j8mskacs58whj3zd3fx6nrytsw8w253rxjr,1,0.288755
osmo1up53sdcxtsd7pgqmw6nkekwhg5q7v25hf4u5gs,1,0.0001
osmo1up6a4dfwap8ppe37jcar9ahffgmym470auka6p,1,1.0
osmo1upa3etjxpjr2j39p7h2fpxs02mlkuwkkuu08a6,2,1.0
osmo1upvghq3h0ljhh8e4w6wmdss5j5n09dc9xdnakf,1,0.427507
osmo1urcej60stz7ml4wvtvva9zcf2t9j63lqdyl8fs,1,1.0
osmo1urcmv4ge6n64f9xydw2crjjyml8ezzu693vhcg,2,1.001022
osmo1usrqqtsu75j8d5gf932gc8vuh7yly62nq09y4z,5,20.216734
osmo1ussjnyyfzehkgarcw0q7tdrq258mwugsut0xqr,2,2.0
osmo1utj9vnja2nma8mkgjmtwee0vgm6g9ejexeqk43,3,0.000171
osmo1uuj5dr0xr8ryprgre93rszapp6lwl6a8qcqpkp,1,1.0
osmo1uvyv65xwns2t43n623xlz0nqaswmrft8kylfx8,1,0.005768
osmo1uwea0464sy0st7tgwyyfzvh8yadyw0g57ys3mn,2,0.779904
osmo1uwu97fck9sajv3wlnu5ae9qw6ppland0lkfnda,1,1.0
osmo1uxs476ndlkyly8wwfmc78flp8fyuwcshqdamp2,1,0.806693
osmo1uzlkcqs7ymrfwhzgg3xnjnekr7x39vewyvwm7d,2,0.412006
osmo1v05aas8hndgs8r86ekj6hwfz6xesxeumres5ec,1,1.810722
osmo1v2xh06d7jywnnrhu0shyfejn7uff7l4nrltq8u,1,1.141607
osmo1v4m3ahue5pdn5smjh2flz9at2u9926h36l60r4,2,2.0
osmo1v5hrqlv8dqgzvy0pwzqzg0gxy899rm4krvxz48,5,6.845286
osmo1v5l9p868wtf3xke2th4z73ewne3y3ydw0y346w,1,1.0
osmo1v5rzs86plmhe93wj4e9f6tm26t6fkjwyvafac9,1,1.0
osmo1v5y0tg0jllvxf5c3afml8s3awue0ymju22wxx2,7,7.000001
osmo1v60nl7wzelzush0c0vqata60pjffc0rx394xlq,1,0.945085
osmo1v8hayns4zauhwvw07tjf67lknq4ptdq7vnjpu3,1,0.882046
osmo1v97agk4gkyytpphhymqxhh3aqvvra3vv9k0wp9,1,1.143494
osmo1v9jk6032ssff3jmkjgdt83qdkaagteg9045eyu,1,1.0
osmo1vc0643xcsgnn2zd5xwv3z4plv0mfxd5j822gyr,1,1e-06
osmo1vcd6gx3jqng2m7tw6k7e766skayv5rkh7hrl4x,2,3.16729
osmo1vcjl2p4pdmpjzk0smqqwfwfsv60w9td0mv8gy9,2,2.0
osmo1vcs68xf2tnqes5tg0khr0vyevm40ff6zn0dqs6,2,0.753111
osmo1vdpwkaqkcucl2uumqz3s4fjj0h502gn82e4ygz,5,0.002284
osmo1vdv8v0ztfxwcu2zuh8tdfgchhq4f26pvzs506u,2,11.368812
osmo1vee38tfjwl8urh6afl93alq0g3ht98js6cqvre,1,1.0
osmo1vej773tl2cg96wgtvvzvx78mqz42l55mcf22n2,1,0.754132
osmo1vekj7vj6ejdf94shkc703c2rl3mkh86jtw8psp,2,2.0
osmo1vf5g8s7qctpaj8gkvtmu9t8qr8hc5nx2ad89sy,1,0.5
osmo1vgfpvxyzm0q05xj2e2z9zt3dlqpvc0m0tg20wt,1,0.408108
osmo1vhpse9y73ed670vpvglz5xz3crrhgw7wg6wgay,1,0.84891
osmo1vkxq45an94x7av85mp9kgnhgep5ye3anppw3n0,1,1.0
osmo1vmnszddr75huvt7fcvx7nuvk7vje4qmx373gew,2,6.322555
osmo1vmx85r4h6s6x33wa53kyusracrq6r3nuaezamp,1,0.568327
osmo1vngy6efk2ujkv0s0v5zgdm7ktfwd2tyfyk9aut,1,0.931144
osmo1vnw52petmpx2jfrzauhkezhtvv78mh4sym2n28,1,16.091597
osmo1vqp3s0muqq0045j6tudnsm6sx7lsr5x68ycupm,2,2.0
osmo1vqrz8gckqyumskeyw5a8jug5pw8q5e2244pkye,1,1.0
osmo1vrnfyxd3dweekdj2ax6wk3xgeqdct5ha5ut92y,1,1.0
osmo1vs3ts3u9umtxmjalvmxssmjq70mxtdhk2fzg3g,2,1.799833
osmo1vsvukglm907sn0psda3e5609mgyvucwfsfh056,1,2.0
osmo1vunhupqyv25z4av8ndyhnqeakgwggpkcnwgqy9,1,0.921022
osmo1vuy3a8zqtewxqx2hy555k22pdu2yk0x7kl2f47,1,1.0
osmo1vv6hruquzpty4xpks9znkw8gys5x4nsng4kery,6,1.0
osmo1vxmtm37tn772qzd8jp27z5vgner4l7myp3mtf5,1,1.0
osmo1vxxfhd8txmrq76jx3gj7sdrvg0vvqret37pzqc,1,1.0
osmo1w00pq4pmv8ql2yssmzsggkwjpt04jgse2y0ek3,1,1.0
osmo1w2q5xd8nhylu4vj28vpzfgag7msfxf0vwu57lj,2,6.525858
osmo1w3eta4mav0ppvqjemfemc6gvd784l64wa84m7t,2,0.0001
osmo1w46h900497r9xveluekumjzesu7r9lzqvyvvhq,1,0.987384
osmo1w485eafmq0mmmfn8ahv0wdgf9ewfd72a8c5q7k,1,0.73642
osmo1w4f04xqmg4sdc3c8a80lq9fcgrlfs953gz3q9h,5,3.688314
osmo1w4tv7u3kzusl0ze5e5zacn6xnadrgf2mf4uf9k,1,0.863729
osmo1w7mgy98qh8gd45r6k3468dp8m7wnnar49q8sqg,1,0.999956
osmo1w8f79untsjwrdlzl7tfy046gh2suz96zkezpqx,1,0.982195
osmo1w8luvtswyudxvtgaken5qjsnf7xtlwtsh686qr,1,3.0
osmo1w8nv8dfp67gsd443sxtsvjuh2lv2vwpsvs3zvr,1,1.0
osmo1w8xygtjcn24l50a9l4t3j67ne3urcfawq87s5x,1,0.609741
osmo1waf0yzdvaflpfvn7scqm6rz7y746r8t5m7g32q,2,1.561621
osmo1wdmrtflx5w7nvcuy9ln2kffxj2gskexm9zt75y,8,7.159634
osmo1wdwss6h9xy6dr0nzu7j83n7glkvqndljccsc0a,2,1.436302
osmo1wejk5q7fxxuwsqdh52aea5tul6kmlz27hqj2ft,3,1.418942
osmo1wex4w038mdl6z6q5yt9m8rmduznhlkjg3luvmu,1,1.0
osmo1wgq590ngcfnc8vh78ufstsj3hc888zex5d3rk3,1,2.151456
osmo1why3y85ug77qasarpyt7ya95659zg93d8lne3q,1,1.0
osmo1wk2r2m5mj6g76atd2fjjf9n3mg0kkunksdyy70,1,1.0
osmo1wkapx6khfgk4v4ekq7c8kjjdjs0xvj98gt2d8l,1,1.0
osmo1wkh8h6culsqg5negnwv39d9ful39l2hql9kxes,1,1.0
osmo1wl8v7573lmv0uhsa0d5329y3j7xauf4fppkc3z,1,1.019197
osmo1wlp3s003m8yktac7gza0rnu8tum09v2tvwjefg,1,0.878164
osmo1wnpak7sfawsfv9c8vqe7naxfa4g99lv749em8h,1,3.999833
osmo1ws5my28ys2d3mmajn2c2r72qnyfqxa3leyf4qz,1,1.0
osmo1wtpc6lfnfrksmqydtv4dcvrzed0p76r5akmfgr,1,1.0
osmo1ww5xnauhdksqth04hc3chfl64lz4cm8jwtgl2r,1,0.767471
osmo1wwaz99v7vvgcz0epqv90nw8t8g39c89es9fslx,1,0.996608
osmo1wwwna2rcwh7guyc39zng5cszt67hjm88rmlzn4,1,0.000435
osmo1wy9fcwwkhrz50hc56yht7a0velcrlzgskppjgw,1,0.849032
osmo1wz69rcq9qdnksdryma0caxsktt272hlggrvf93,2,2.0
osmo1wza5cgx5zahphu3gfd2rqpglhqfdjhj6rvgxls,2,3.020261
osmo1wzf9j2a6ka57ke8aj69hq8u2updte7putk2nwr,2,1.814816
osmo1x2cv068df7kzy438fwsq0jrd2z4mgvlsy3ztzn,1,0.011236
osmo1x2ysc3xyg9dcurpcjdy04n96xh8deqtemc3z39,1,0.000237
osmo1x45ny8p2u3nhnqpgx483nc9qfy63prlkg7ktvl,2,6.976268
osmo1x4e0qknquwcdm65fcvruvd5dgrqcprskwqxn8a,1,1.0
osmo1x5rmunevfr0cn3dypw86vp9r9c60zzlkrvja5m,3,3.0
osmo1x88j7vp2xnw3zec8ur3g4waxycyz7m0msc2ftq,10,10.0
osmo1x9au3m6xwp6u3wrvl64jrxd9tdq5mwk8jjuulr,2,11.000005
osmo1xak0vv28mgrvl9r4f028l29hs7l730peexs37z,1,0.121601
osmo1xc8nvj9wrkrvcye0kku48tv4tzl0nx4qapsuws,1,1.0
osmo1xd8mwh3gjwqmpzsh2gu64j9vqdl2qz7vudn4nw,2,0.000643
osmo1xex5n5q54qh5n7vslz9tls6k543hah3hqs6qms,2,0.002919
osmo1xfdwgvjm5z4khfa3j6jf7q80l7tt82lmhs62un,2,1.420705
osmo1xfusd50x8pma3rpqr5fhw9hrfd46yktpsxkl87,1,1.0
osmo1xhttwcewy0fdefgykd3hv49xjyllwu0v3u8rvl,5,1.831543
osmo1xjfgaw24t5yl094l72r9wdz03tzhpdajwl4gfh,1,0.881921
osmo1xjvte23d8v03nwryavn7akqvqlvd3e5hfwssqg,1,0.884111
osmo1xkrauutvtvcpskrf00gcnthyfz6xp26rfwpz4k,1,0.052955
osmo1xlk53ekjylpseca6f8e0kqyyklwk76aj58fd47,1,0.853289
osmo1xmgwkxgqun7v6c0jkt2va9j3n4gq5kl7a4wn45,2,1e-06
osmo1xn5s96yzw7aqklt9mvy4094h2uaz8q3t5uccf2,1,0.0001
osmo1xnpytds00wsyy863lxtxfcsaet2jkzvstt4hc9,1,5.968624
osmo1xpfc05zwa05pvv3rqu5llr54fmw5hyh4dlrc5j,2,2.0
osmo1xppn98w0gg6wl0q2g2nasmkqlf2elwpkh96gzk,4,2.539323
osmo1xsw6dy2r5n2wes3sh90t0lt654333scfgnud0l,1,0.000388
osmo1xtgl8hs97adjd8tyfjhcepdjdk5e72ne3hn4eu,1,0.96203
osmo1xu3kvl4kjcw8d3uh8gahq2g2fhfdrqjmr69jfs,1,0.5
osmo1xunjk63jlk93e42flk555va8ehtkrgl36e0qek,1,1.0
osmo1xuwl7x8htyl26t7pe3l0x6auj3j9jwd22d7dmh,1,1.013725
osmo1xxfrwvvmarz2683ncjcnsjpcdxf9486uxjg0zp,1,1.0
osmo1xxzp5xxj2mdu0ssn52p6xrp0895djsree4pz9w,1,1.0
osmo1xyn76chhccrnay48xm79me99qse7zv20ntjaru,1,0.240111
osmo1xyy5r22zs5c3qt35puxqjw4p3xvrzend6fk7rh,1,0.838943
osmo1xza9e9g74nyz4vftzr8rhnlcg975p7tyd0xq76,2,2.0
osmo1y0ayc7p0fvsyymxnlyfhm44m95fvthmws9ys8y,1,1.0
osmo1y0t5g650jcn49v66ta4ueumkd6qwxp4q86r6n6,1,0.977284
osmo1y0us8xvsvfvqkk9c6nt5cfyu5au5tww20ytuyp,3,1.0
osmo1y2j0zqwdw7uw7h7m7awlhvsa8rnc885ppqavjs,1,0.028289
osmo1y3280l0gekp5yy62t7djns5d0lk3nvs2zut5qu,1,0.34
osmo1y3697d97kfqpawsm47jks88pgq6syhcenrlcxy,1,1.0
osmo1y3cv85veatdv6wupp6u25jqtk4nq6n06gpnkzk,1,0.055197
osmo1y4e6c748psprce22n80phyztf8kexvnqmz3y0t,1,1.0
osmo1y573wwtlw47tj0flkwhphhgrpufgptxfctyw5c,1,5.086581
osmo1y6qz57ne8zhpugp5c674arwv7afdty7velsegu,1,1.0
osmo1y847jlw7zruq68c30uf749wd0pvtjvvya35ghv,4,4.000032
osmo1y8ekncqkmpjtedn2zrferz4f0mgt0zyetlz53n,1,0.000394
osmo1ya7fqfjpsx3zyr66hwvzx2840tej8urucqcytl,2,1.643106
osmo1yauwsfgq08nmptm7wplp454jj7w4cu3rp7sgah,2,2.0
osmo1yc4j8yw2wh2fcq3k7zsvntysggd93lhme4masp,1,1.201405
osmo1ydymwrllacm7xne4gjcwwjzy9tqnjgqnxsk69g,2,0.052819
osmo1yey67pxdyzue45pc77nhv38ewne2ykjsxhh5dh,3,3.0
osmo1ygsgtmn057xn7xl30hz0a3y5p7p7ltyhxgrw3q,1,0.861212
osmo1yhu7xpn8qluydetpvplkwdcxy8jerqverznql9,2,0.004646
osmo1yjxw8yevgtm8xt69d5nemwn9clhvae262jsdte,1,1.0
osmo1ykdsjrdg5pxzsjzuvym0d7uahv7y6mccx8ysls,1,1.0
osmo1yl6l479x8sxg4naf0uxlta6tutk3qt7ghxs3dy,3,1.223069
osmo1ylz207r6y9xyamez8v9hr2v9ypvxuykrq9vjs8,1,0.314331
osmo1ymeugaq0evp02v3mk5rgauuwu5c86ay3697y6m,2,2.93903
osmo1ymgtkh3rutacprkqttjhut9gg0y76469jxp48w,1,1.0
osmo1ymukkcnt8guj45eujj0fmg0xpr4swkjw2zq75c,1,0.17
osmo1ypl0y7devmgjw86gg8jn36pa3ez8rjm592kwwe,1,0.270125
osmo1yrjlqyf9r3kaxd3zea3ma02vk6meqgcjlrp6qe,1,0.006204
osmo1yrjyhz4lrj8x4pxmw0e9mygl82jzp8vamp2u6s,2,1.0
osmo1ys8d9wllcfwmyp9nnngesky5cfex8jut6ldxjn,1,0.107715
osmo1ytagpftcttkjt9y5g0e5e4eln03kjaglj8lnvy,1,1.0
osmo1ytaj26vnnv309gcl5kh9qr2klr49lkmpct9qaf,1,1.0
osmo1yw9tqtt6ugtm9lae77fx6lwa0ecfxg9n9duphu,2,0.101516
osmo1yxhjnc3u2avecdqwj63n4xeymg958aus8uw2wt,2,1.614047
osmo1yyzal8ygvltuf25qrq7eq54eap8qc09dkz4k6s,1,0.015
osmo1yzwlvzkx6mmc8ypuvk8vwcl968qn2qkqpd0jk0,1,1.0
osmo1z02449tf6vpg5hhtqylhclj82xyn7d3p0yz373,1,1.0
osmo1z0ssgfj0khzf8fc6x2j28mysgalug8aegpnr0m,4,4.0
osmo1z2g00a8xsupge8km9pfs9auzu49vkmk5ml2hl5,2,0.620847
osmo1z2p8yxg9282pvyehht725l48w8qkpc8uafu6c4,2,0.333903
osmo1z52du9vgsdpxe70j9hqvsnp8a6lkqxx60d66cp,1,0.006203
osmo1z58cwsyd47xfwzwdpef6lmclhvdp6acu4g5gc7,1,0.93892
osmo1z7wzpws9adza307glxv694d0ndgac7esz4hw9m,5,4.88946
osmo1z83gnd840qs6gdyqmzz3e3gzmktw43qzvufqqt,1,1.0
osmo1z89utvygweg5l56fsk8ak7t6hh88fd0au3z2n6,2,0.998486
osmo1z8mzakma7vnaajysmtkwt4wgjqr2m84t2hheqs,2,2.0
osmo1z92n47uyeyxwtmfsw44nawy5plxfdxpnuj3gm4,3,1.565424
osmo1z98eg2ztdp2glyla62629nrlvczg8s7f8sgpm5,3,2.014606
osmo1z9sejpmwsqcmg8cutc9l8pw278tqxz8qpe2pvp,1,1.0
osmo1zcqgcv85emwqf5qzk03wpxel36d7hrj3dr6k8x,1,1.0
osmo1zdaavhnhx8sfdqgtw9ygfxfn304d88lhj50ffm,2,0.185829
osmo1ze0h7kf8044ekqkcmwcxnhrjcevwk0tzg4wmyj,5,0.387445
osmo1ze2ye5u5k3qdlexvt2e0nn0508p0409465lts4,1,0.899898
osmo1zfcl7nna3jpasfq00hsdqvdfm9k8n0uv9fvz8n,1,1.0
osmo1zgt5zfhfjxdecdxtnhwyuey8usds8me3sdjllm,1,0.985576
osmo1zgw757f7pksgvwcn496fmdaxxyjr3gh2qq5ukj,2,1.235168
osmo1zhl4j2tsrtfcstsfv5tzkrt90hnn0jhadw9zx8,1,1.59586
osmo1zj7xjdk3gaayx98athju7usc4hrk54h6w4mnak,1,1.0
osmo1zkxqtnu8upawfa57vmr23ukkxm37kgqlaj5fhv,1,1.03087
osmo1zlk34saru8w6w667r7u0nvtkfkr2g4rwq2s342,3,2.407045
osmo1zlpegyjjudzpe7gwl5vjpmenea58ap4v37aw23,1,0.446242
osmo1zlr3fpzk3pgkgmtnkj9zd0w0jqx47apkpk3fqh,1,1.0
osmo1zmcghpyk3p3cm34w9l6deja4a7x6eyem03kyp2,1,0.013795
osmo1zmyx0tegzetxfvlutf09fagmugz2r044tgyl4v,1,0.263346
osmo1zp3et9lmgtsy4vucv2vu7x6ty74hphfdkqnta5,1,0.844563
osmo1zp5h2e06t7qgu9lcf2t52m0jrw9klksu3h3kfn,1,0.169476
osmo1zp5s60cmgfemy0s2kgfgmxkkldcu5x6t9qxhns,1,0.02
osmo1zr7aswwzskhav7w57vwpaqsafuh5uj7nyuw4v8,9,9.0
osmo1zrjj8s8j0jqq3nympzc0f9yugjmv4wfehxhg4t,1,0.921959
osmo1zs79e7ascer4j3he5dzvzxey3hkaa5p2ahcaee,1,0.925313
osmo1zt49tte9pjjamfv9vkgjk3zayv2d4n8dm9ztnw,1,1.0
osmo1ztdzqrhuv945xxjqa6af27shdaehzr2r6wehw4,2,2.17525
osmo1ztz8t88xgqvueap24ufpfun5mxc3jhmcc63uzl,1,0.014911
osmo1zug5vl5gakj4mdjpvvgm6haycvk5639s3gp6zq,2,4.802666
osmo1zv53nemw7hw7ks6f6vqs3hflyu36f079etq7en,2,2.0
osmo1zxscg98uapdsh5hmc5386vrh483m5nmn2uw682,1,1.0
osmo1zyfhfmj9scarwcvnuw7sndlqmdl0mfelhqnnm4,1,0.905646
osmo1zyqm8gmermk5mfncpvkdapaa6az4yy7kvfactw,3,3.002101
